UIC_Query,URL,Заглавие (Статус),Състояние към дата,ЕИК/ПИК,Фирмено дело,Фирма/Наименование,Правна форма,Държава,Област и Община,Населено място,Адрес,Предмет на дейност,Физическо лице,Other_Data
207432858,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207432858,"""ЕЛИЗАБЕТ-САМОКОВ"" ЕООД",19.09.2026г.,207432858,,ЕЛИЗАБЕТ-САМОКОВ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София, Община: Самоков","гр. Самоков, п.к. 2000",бул./ул. ул. Плана планина № 12,"търговия на едро и дребно с промишлени стоки, покупка,строеж и обзавеждане на недвижими имоти с цел продажба,покупка на стоки или други вещи с цел препродажба в първоначален, преработен или обработен вид, продажба на стоки от собствено производство, комисионни, спедиционни, лизингови сделки, търговско представителство и посредничество, внос и износ, складови сделки, хотелиерски, ресторантьорски, рекламни, информационни, програмни, импресарски услуги, както и всяка друга дейност и услуга, разрешени от закона и съгласно изискванията на действащото законодателство.",,"{""4. Изписване на чужд език"": ""ELIZABET-SAMOKOV Ltd."", ""7. Управители"": ""Елизабет Боянова Атанасова, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""Елизабет Боянова Атанасова, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""2045.17 €"", ""32. Внесен капитал"": ""2045.17 €""}"
207467608,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207467608,"""Фондация ""ЕЛАРТЕ"""" Фондация",19.09.2026г.,207467608,,"Фондация ""ЕЛАРТЕ""",Фондация,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1164","р-н Лозенец, бул./ул. Христо Смирненски № 78, ет. 4",,,"{""4. Изписване на чужд език"": ""ELARTE"", ""6б. Цели"": ""1. Насърчаване и развитие на културния обмен между държавите членки на Европейския съюз и Европейското икономическо пространство, от една страна, и Канада и САЩ, от друга; 2. Подкрепа на инициативи, проекти, събития и мероприятия в областта на изкуството и културата; 3. Работа за насърчаване, подкрепа и развитие на изкуството, културата и културното многообразие; 4. Подкрепа на творци и артисти в различни области на изкуството и културата; 5. Осигуряване на възможности за развитие и изява на творческия талант на млади и утвърдените творци в различни сфери на изкуството и културата; 6.Откриване и утвърждаване на млади таланти; 7. Създаване на подходяща художествено-творческа среда, в която да се развиват и творят хора на изкуството от всякакви възрасти; 8. Организиране и провеждане на обучения в сферата на изкуството и културата, насочени към развитие на творческите умения и креативния потенциал на творците; 9. Способства за реализиране на модерни културни проекти; 10. Съдействие за развитие на форми за съчетаване на традициите и модерното в изкуството; 11.Опазване и популяризиране на националното и световно културно-историческо наследство; 12. Реализиране на обучителни и културни програми с образователен характер; 13. Спомага за международното сътрудничество и утвърждаване на общочовешките ценности в глобален план; 14. Подпомага съхраняването на културното наследство и насърчава развитието на културния туризъм; 15. Способства за развитие на националното самосъзнание и гражданската активност в областта на изкуството и културата в българското общество; 16. Способства за установяване на мост на взаимно сътрудничество и обмен на информация, новини, репортажи, както и поддържане на блог страница за мероприятията."", ""6в. Средства за постигане на целите"": ""1. Организиране, провеждане, участие и подкрепа на фестивали, концерти, театрални постановки, изложби, прожекции на аудио-визуални произведения, както и други културни събития в България и в чужбина; 2. Организиране и участие в национални и международни форуми, конгреси и други събития от национален и международен характер за обмен на информация и сътрудничество в областта на изкуството, творчеството и културата; 3. Подпомага развитието на творците и артистите, вкл. и младите таланти и деца с изявени дарби, вкл. чрез създаване на програми за стимулиране на артистичния талант и креативността, предоставяйки стипендии, грантове и други форми на подкрепа, които да помогнат на творците да намират изява и да развиват своята професионална кариера; 4. Организиране и провеждане на образователни и обучителни програми, семинари, уъркшопи и курсове в областта на изкуството и културата; 5. Провеждане на различни форми за образование и дискусии, като конференции, семинари, лекции, научни изследвания и разработки; 6. Разработване и изпълнение на проекти по национални, общински, европейски, международни и други програми; 7. Взаимодействие с всички публични институции и неправителствени организации в страната, Европейския Съюз, САЩ и Канада; 8. Размяна на информация и добри практики в международни мрежи, развиващи сходен предмет на дейност; 9. Сътрудничество с държавни, регионални и общински органи, обществени и други организации; 10. Организиране и участие в благотворителни акции и кампании за набиране на средства, свързани с целите на Фондацията.; 11. Създаване и подкрепа на научнопопулярни, документални и медийни продукти в областта на културата и изкуството."", ""6г. Предмет на допълнителна стопанска дейност"": ""1. Продуцентска и издателска дейност; 2. Организиране на събития; 3. Продажба на билети; 4.Разпространение и продажба на различни продукти на изкуството и културата; 5. Консултантска дейност, информационни и рекламни услуги; 6. Социално предприемачество; 7. Разработване и управление на проекти в областта на изкуството и културата; 8. Образователни и обучителни програми; 9.Дигитално предприемачество; 10. Всяка друга дейност в синхрон с целите на фондацията, разрешена от закона."", ""10а. Представляващи"": ""Елица Атанасова Йорданова, Държава: БЪЛГАРИЯ, Длъжност: Председател\nНадежда Пенчева Спирова, Държава: БЪЛГАРИЯ, Длъжност: Заместник-председател"", ""11. Начин на представляване"": ""по друг начин:\nЗаедно и поотделно"", ""12г. Органи"": ""Управителен съвет\nПредседател"", ""12д. Органи на управление"": ""Дата на изтичане на мандата: 24.07.2028 г. Наименование на органа на управление: Управителен съвет\nЕлица Атанасова Йорданова, Държава: БЪЛГАРИЯ\nНадежда Пенчева Спирова, Държава: БЪЛГАРИЯ\nВера Иванова Гигова, Държава: БЪЛГАРИЯ"", ""17а. Определено за извършване на дейност в обществена полза"": ""Да""}"
207514950,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207514950,"""Местна инициативна група Аксаково"" Сдружение",19.09.2026г.,207514950,,Местна инициативна група Аксаково,Сдружение,БЪЛГАРИЯ,"Област: Варна, Община: Аксаково","гр. Аксаково, п.к. 9154",бул./ул. Георги Петлешев № 58 б Адрес на електронна поща: mig.aksakovo@aksakovo.bg,,,"{""4. Изписване на чужд език"": ""Local Action Group Aksakovo"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: Варна, Община: Аксаково\nНаселено място: гр. Аксаково, п.к. 9154\nбул./ул. Георги Петлешев № 58 б"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 94.99\nКлас по НКИД: Дейност на други организации с нестопанска цел, некласифицирани другаде"", ""6б. Цели"": ""1. Подобряване качеството на живот на територията на община Аксаково чрез разнообрзяване на възможностите за заетост, подобряване на техническата, социалната инфраструктура и услугите за населението и укрепване културните традиции на местната общност.; 2. Създаване на условия за засилване на конкурентоспособността на земеделските стопанства и преработените в тях продукти, за по-добра пазарна реализация 3. Развиване и утвърждаване на европейските практики и подходи за децентрализирано развитие на селските райони отдолу - нагоре, включително чрез прилагане на подхода ВОМР; 4. Подобряване на капацитета на местната общност за развитието на територията чрез подхода Водено от общностите местно развитие (ВОМР). 5. Насърчаване сближаването на българската земеделска политика с Общата селскостопанска политика на ЕС, подпомагане развитието на селското стопанство и допринасяне за укрепване на селските райони; 6. Подпомага развитието на територията в сферата на иновациите, конкурентоспособността, опазване на околната среда, подобряване качеството на живот и разнообразяване на икономическите дейности в селските райони; 7. Стимулиране въвеждането на нови методи и ресурси за развитие на селските райони чрез развиване на целева и иновативна политика; 8. Спомага за развитие на неземеделски икономически дейности в селските райони; 9. Създава и развива нови, по-качествени услуги в съответствие с нуждите на местното население/общност; 10. Подпомага, активизира и разширява транснационалното взаимодействие като участва в създаване и развитие на мрежи за сътрудничество; 11. Насърчава обмена на опит между отделните инициативни групи в други селски райони както в страната, така и в чужбина; 12. Опазване, мобилизиране и мултиплициране на ресурсния потенциал на територията на Сдружението и засилване на местната идентичност;; 13. Работи за подобряване на конкурентоспособноста на местни земеделски и неземеделски продукти и услуги; 14. Създаване на условия и реализиране на проекти за повишаване стандарта на българските граждани и стимулиране на тяхната активна гражданска позиция; 15. Повишаване информираността на обществото, институциите, професионалисти и общественици за проблемите по развитието на селските райони; 16. Повишаване цялостната атрактивност и привлекателност на територията на МИГ-а като място за пълноценен и качествен живот и атрактивна заетост; 17. Подпомагане изграждането на гражданско общество, демократизация и прозрачност в дейността на централните и местните органи на управление, чрез осъществяване на граждански инициативи и сътрудничество с държавни институции, местни и регионални власти; 18. Стимулиране въвеждането на нови методи и ресурси за развитие на територията на МИГ, чрез подкрепа за внедряване на иновации и нови технологии и увеличаване на местния капацитет и знания. 19. Подкрепа за развитието на туризма, включително екотуризъм, селски и други форми на алтернативен туризъм; 20. Засилване на партньорството между държавата, частната инициатива и местните структури в малките общини и селските райони; 21. Развитие и утвърждаване на духовните ценности, гражданското общество, здравеопазването, образованието, науката, културата, техниките, технологиите и физическата култура и спорт на територията на община Аксаково; 22. Икономическо и социално развитие на територията за популяризиране в България и чужбина предимствата на територията за привличане на инвестиции; 23. Социална интеграция и личностна реализация на социално слабите, на хората с увреждания и на лицата, нуждаещи се от грижи, защитава човешките права на населението, което живее на територията на община Аксаково; 24. Подобряване качеството на живот на територията на МИГ, чрез реализиране на фокусирани действия към групите в неравностойно положение – етнически малцинства; жени в риск; хора с увреждания; млади хора, които са дългосрочно безработни и др"", ""6в. Средства за постигане на целите"": ""1. Информиране, консултиране и експертно подпомагане за разработване на проекти от потенциални кандидати от територията на МИГ. 2. Подготовка и провеждане на конкурси за финансиране на проекти от Стратегията за водено от общностите местно развитие в съответствие с приложимата нормативна уредба. 3. Наблюдение изпълнението на проекти и подпомагане на ползвателите по отчитане пред финансиращия орган. 4. Кандидатстване за финансиране и прилагане на други програми и проекти за развитие, основани на участието на местните общности. 5. Консултанска и експертна дейност, включително разработване на анализи, стратегии, доклади, програмни документи, осъществяване на изследователски програми, социологически проучвания. 6. Дейности по мобилизиране на местните общности, включително организиране и провеждане на работни срещи, семинари, конференции, форуми, дебати и обсъждания с представители на всички нива на общинско и национално ниво, с представители на публичния, стопанския и нестопански сектор. 7. Дейности по създаване на партньорски отношения с други местни инициативни групи от други европейски държави. 8. За постигане на своите цели Сдружението може да извършва всички дейности незабранени от закона, при спазване на изискванията на ЗЮЛНЦ и настоящия устав. 9. За постигане на своите цели Сдружението използва всички средства, които не противоречат на Конституцията и законите на страната."", ""6г. Предмет на допълнителна стопанска дейност"": ""(1) Сдружението може да извършва допълнителна стопанска дейност само ако е свързана с предмета на основната дейност, за която е регистрирано, и като изпълзва приходите от нея за постигане на определените в устава цели на сдружението. (2) Сдружението осъществява дейността си в сътрудничество със сродни български и чуждестранни организации, с български държавни органи и организации, както и с представители на частния бизнес, на основата на общо демократични и хуманни пренципи. (3) Сдружението извършва допълнителна стопанска дейност, чието осъществяване се подчинява на условията и по реда, определени със законите, регулиращи съответния вид стопанска дейност. (4) Допълнителната стопанска дейност на сдружението се изразява в: 1. учебна дейност - организиране и провеждане на обучения, семинари, тренинги и други; 2. консултанска дейност – предоставяне на платени консултации и съвети, извършване на изследвания, анализи и други; 3. информационна дейност - подготовка, издаване и разпространение на информационни материали; 4. конферентна дейност - организиране и провеждане на конференции, кръгли маси, представения и други; 5. посредническа дейност, маркетинг и продажба на стоки; 6. всяка друга стопанска дейност, незабранена от закона, която е свързана с основните цели на сдружението и подпомага тяхното постигане."", ""10а. Представляващи"": ""Атанас Костадинов Стоилов, Държава: БЪЛГАРИЯ, Длъжност: Председател на Сдружението"", ""12г. Органи"": ""Общо Събрание\nУправителен съвет"", ""12д. Органи на управление"": ""Дата на изтичане на мандата: 17.08.2028 г. Наименование на органа на управление: Управителен съвет\nОбщина Аксаково, ЕИК/ПИК 000093385, Държава: БЪЛГАРИЯ\nСпортен клуб \""Приморец\"", ЕИК/ПИК 103294362, Държава: БЪЛГАРИЯ\nНародно читалище \""Антим I-1907\"", ЕИК/ПИК 000083996, Държава: БЪЛГАРИЯ\n\""Трейдсток\"" ООД, ЕИК/ПИК 200813194, Държава: БЪЛГАРИЯ\n\""Авангард консулт експерт\"" ЕООД, ЕИК/ПИК 201848383, Държава: БЪЛГАРИЯ"", ""16в. Срок на юридическото лице с нестопанска цел"": ""Начин, по който се определя срокът: без срок"", ""17а. Определено за извършване на дейност в обществена полза"": ""Да""}"
207514967,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207514967,"""Зиновиа"" ЕООД",19.09.2026г.,207514967,,Зиновиа,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1729","р-н Младост, ж.к. МЛАДОСТ 1А, бл. 564, вх. 1, ет. 3, ап. 12 Телефон: +359888232399, Адрес на електронна поща: violetta.ziv@gmail.com","Управление на проекти, консултантски услуги, дигитално изкуство, образование, както и всяка друга, разрешена от закона дейност.",,"{""4. Изписване на чужд език"": ""\""Zenovia\"" LTD"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 8559\nКлас по НКИД: Управление на проекти"", ""7. Управители"": ""ВИОЛЕТА ЗИНОВИЕВА ВАСИЛЕВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ВИОЛЕТА ЗИНОВИЕВА ВАСИЛЕВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""15.34 €"", ""32. Внесен капитал"": ""15.34 €""}"
148101355,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=148101355,"""МАРИНА МОТОР СПОРТС-ВАРНА"" Сдружение",19.09.2026г.,148101355,1688/2007 310,МАРИНА МОТОР СПОРТС-ВАРНА,Сдружение,БЪЛГАРИЯ,"Област: Варна, Община: Варна","гр. Варна, п.к. 9000","р-н Одесос, бул./ул. ул. ПРЕЗВИТЕР КОЗМА № 2",,,"{""4. Изписване на чужд език"": ""Marina Motor Sports - Varna"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: Варна, Община: Варна\nНаселено място: гр. Варна, п.к. 9000\nбул./ул. ул. ПРЕЗВИТЕР КОЗМА № 2"", ""6б. Цели"": ""развитие и популяризиране на спортовете автомобилизъм, мотоциклетизъм, мотокрос и водните моторни спортове; реализация на личностните качества на спортуващите автомобилизъм, мотоциклетизъм, мотокрос и водни моторни спортове; подпомагане на социално слабите инвалидите нуждаещите се бивши спортисти, подпомагане за тяхната социална интеграция и личностна реализация, защита на техните човешки права пред държавни и обществени органи и организации; подпомагане социалната интеграция / включително и на инвалиди/ и личностната реализация чрез спортовете автомобилизъм, мотоциклетизъм, мотокрос и водните моторни спортове; популяризиране на челния световен и български опит."", ""6в. Средства за постигане на целите"": ""клубът създава отбори по автомобилизъм, мотоциклетизам, мотокрос и водни моторни спортове, извършва подготовка на техните състезатели и администрира участието им в държавни и регионални първенства; осъществява спортно - състезателна и тренировъчна дейност; регистрира и прекратява състезателни права на спортистите от отборите на клуба и извършва трансфер; организира и провежда вътрешни и международни състезания по спортовете автомобилизъм, мотоциклетизъм, мотокрос и водните моторни спортове; провежда местни национални и международни събори срещи, състезания, школи, конкурси, екскурзии и др., организира и осигурява посещението на своите членове на изяви на клуба, както и на изяви организирани от други клубове; осъществява и обезпечава програми за развитието на спортовете автомобилизъм, мотоциклетизъм, мотокрос и водните моторни спортове; подпомага и насърчава всички форми за практикуване на спортовете автомобилизъм, мотоциклетизъм, мотокрос и водните моторни спортове; осигурява техническа, транспортна туристическа информация, да съдейства за придобиването и повишава квалификацията на своите членове и симпатизанти и др.; осигурява спортни съоръжения за подготовка на състезатели, закупува необходимата екипировка и приспособления за съответните спортове, осигурява база за тяхното практикуване; задоволява в рамките на своята компетентност нуждите на своите членове, свързани с поддръжката, ремонта и експлоатацията на моторни превозни средства; разработва методически указания и програми, спортни календари, рекламни материали за дейността по развитието на спортовете автомобилизъм, мотоциклетизъм, мотокрос и водните моторни спортове; стимулира изграждането и стопанисва спортни обекти и съоръжения за подготовка и отдих на спортуващите към клуба; създава условия на своите членове за взаимодействие с трети лица в областта на спорта; привлича спонсори за награден фонд на победителите и за поощряване на спортуващите в клуба; представлява спортуващи автомобилизъм, мотоциклетизъм, мотокрос и водни моторни спортове; координира спазването на закона за медицинското обслужване на спортистите; работи за подобряване на квалификацията на спортно педагогическите кадри и спортните съдии; притежава права за телевизионно и радио разпространение на спортни състезания."", ""10а. Представляващи"": ""БИСЕРКА ЦЕНОВА СТРАТИЕВА, Държава: БЪЛГАРИЯ, Длъжност: ПРЕДСЕДАТЕЛ"", ""12г. Органи"": ""ОБЩО СЪБРАНИЕ\nУПРАВИТЕЛЕН СЪВЕТ\nПРЕДСЕДАТЕЛ"", ""12д. Органи на управление"": ""Начин, по който се определя мандатът: НЕИОПРЕДЕЛЕН СРОК\nНаименование на органа на управление:"", ""17а. Определено за извършване на дейност в обществена полза"": ""Да""}"
200164610,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200164610,"""АРЕНА БИЛД КЪМПАНИ"" ЕООД",19.09.2026г.,200164610,,АРЕНА БИЛД КЪМПАНИ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1000","р-н Възраждане, бул./ул. ул. ПИРОТСКА № 3","ПОКУПКА НА СТОКИ ИЛИ ДРУГИ ВЕЩИ С ЦЕЛ ПРЕПРОДАЖБА В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД; СТОИТЕЛСТВО; ПРОДАЖБА НА СТОКИ ОТ СОБСТВЕНО ПРОИЗВОДСТВО; ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО; КОМИСИОННИ, СПЕДИЦИОННИ И ПРЕВОЗНИ СДЕЛКИ; СКЛАДОВИ СДЕЛКИ; ЛИЦЕНЗИОННИ СДЕЛКИ; СТОКОВ КОНТРОЛ; СДЕЛКИ С ИНТЕЛЕКТУАЛНА СОБСТВЕНОСТ; ХОТЕЛИЕРСКИ, ТУРИСТИЧЕСКИ, РЕСТОРАНТЬОРСКИ, РЕКЛАМНИ, ИНФОРМАЦИОННИ, ПРОГРАМНИ, ИМПРЕСАРСКИ ИЛИ ДРУГИ УСЛУГИ; ЧАРТИРНЕ; ПОКУПКА, СТРОЕЖ ИЛИ ОБЗАВЕЖДАНЕ НА НЕДВИЖИМИ ИМОТИ С ЦЕЛ ПРОДАЖБА; ЛИЗИНГ; КАКТО И ВСЯКАКВИ ДРУГИ ДЕЙНОСТИ, НЕЗАБРАНЕНИ СЪС ЗАКОН.",,"{""4. Изписване на чужд език"": ""ARENA BUILD COMPANY"", ""7. Управители"": ""ДОМЕНИКО ЕВТИМОВ ЕВТИМОВ"", ""23. Едноличен собственик на капитала"": ""ДОМЕНИКО ЕВТИМОВ ЕВТИМОВ"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
203773997,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203773997,"""АЙЛЯК-ПРОМ ИНЖИНЕРИНГ"" ЕООД",19.09.2026г.,203773997,,АЙЛЯК-ПРОМ ИНЖИНЕРИНГ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1618","р-н Витоша, бул./ул. бул. Братя Бъкстон № 27, вх. Б, ет. 14, ап. 37","ПОКУПКА НА СТОКИ ИЛИ ДРУГИ ВЕЩИ С ЦЕЛ ДА ГИ ПРЕПРОДАДЕ В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД, ПРОДАЖБА НА СТОКИ ОТ СОБСТВЕНО ПРОИЗВОДСТВО, ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО, КОМИСИОННИ, СПЕДИЦИОННИ И ПРЕВОЗНИ СДЕЛКИ, СКЛАДОВИ СДЕЛКИ, ХОТЕЛИЕРСКИ, ТУРИСТИЧЕСКИ, РЕКЛАМНИ, ИНФОРМАЦИОННИ, И ДР. УСЛУГИ, ПОКУПКА СТРОЕЖ ИЛИ ОБЗАВЕЖДАНЕ НА НЕДВИЖИМИ ИМОТИ С ЦЕЛ ПРОДАЖБА, СТРОИТЕЛНО-РЕМОНТНИ ДЕЙНОСТИ, КАКТО И ВСИЧКИ ДРУГИ, НЕЗАБРАНЕНИ ОТ ЗАКОНА ДЕЙНОСТИ.",,"{""7. Управители"": ""Николай Альоша Янев, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""Николай Альоша Янев, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""51.13 €"", ""32. Внесен капитал"": ""51.13 €""}"
203774001,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203774001,"""МАРНЕКС"" ЕООД",19.09.2026г.,203774001,,МАРНЕКС,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1113","р-н Изгрев, бул./ул. ул. ""Жолио Кюри"" № 20","Дружеството е с предмет на дейност: 1. извършване на вътрешна и външна търговия; 2. извършване на търговско представителство и посредничество и агентство на български и чуждестранни физически и юридически лица, комисионни, спедиционни и превозни сделки; 3. покупко-продажба на недвижими имоти; 4. консултантска и маркетингова дейност, дистрибуторство; 5. търговска дейност както и всякаква друга дейност, незабранена със закон, включително след получаване на съответните разрешения или лицензии, когато такива са необходими.",,"{""4. Изписване на чужд език"": ""MARNEX EOOD"", ""7. Управители"": ""Росица Тодорова Нешкова, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""Росица Тодорова Нешкова, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""15338.76 €"", ""32. Внесен капитал"": ""15338.76 €""}"
203774017,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203774017,"ЕТ ""ТИ ЕН ТИ-АНТОНИЯ МИЛАНОВА""",19.09.2026г.,203774017,,ТИ ЕН ТИ-АНТОНИЯ МИЛАНОВА,Едноличен търговец,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1220","р-н Надежда, ж.к. Надежда 1, бл. 144, вх. А, ап. 19","Покупка на стоки или други вещи с цел препродажба в първоначален, преработен или обработен вид, внос, износ, продажба на стоки от собствено производство, търговско представителство и посредничество на български и чуждестранни физически и юридически лица, включително посреднически услуги при покупко-продажба, замяна и отдаване под наем на недвижими имоти, комисионни, спедиционни и превозни сделки, складови сделки, сделки с интелектуална собственост, хотелиерски, туристически, рекламни, информационни, програмни, импресарски или други услуги, консултанска дейност, покупка, строеж или обзавеждане на недвижими имоти с цел продажба и всяка друга дейност, която по предмет и обем изисква да бъде извършвана по търговски начин и не е забранена за осъществяване от българското законодателство, дори и да не е изброена по-горе.",АНТОНИЯ ЦВЕТАНОВА МИЛАНОВА,
203774024,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203774024,"""ФЛАЙ МОУШЪН 3"" ЕООД",19.09.2026г.,203774024,,ФЛАЙ МОУШЪН 3,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1000","р-н Младост, ж.к. Младост 4, бл. 403, вх. 5, ет. 4, ап. 10","сделки по покупка на стоки с цел да ги продаде в първоначален, преработен или обработен вид, отдаване под наем на атракционни съоръжения, симулатори и съоръжения за забавления; продажба на стоки от собствено производство; външнотърговски сделки; комисионни, спедиторски, превозни сделки; хотелиерски, туристически, рекламни, информационни, програмни и други услуги; търговско представителство и посредничество; покупка, строеж или обзавеждане на недвижими имоти с цел продажба; сделки с интелектуална собственост, както и всички други дейности, незабранени от закона.",,"{""4. Изписване на чужд език"": ""FLY MOTION 3 Ltd."", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: София (столица), Община: Столична\nНаселено място: гр. София, п.к. 1000\nр-н Триадица\nж.к. Младост 4, бл. 403, вх. 5, ет. 4, ап. 10"", ""7. Управители"": ""СТЕЛИАН ПЕТРОВ ПЕТРОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""СТЕЛИАН ПЕТРОВ ПЕТРОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
207089295,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207089295,"""София - Марина"" ЕООД",19.09.2026г.,207089295,,София - Марина,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1309","р-н Илинден, ж.к. Света Троица, бул./ул. - № -, бл. 374, вх. Г, ет. 7, ап. 83 Телефон: 0882 058 848","Външна и вътрешна търговска дейност, покупка на стоки или други вещи с цел препродажба в първоначален, преработен или обработен вид, осъществяване на онлайн търговска дейност, в това число чрез електронен магазин, търговско представителство и посредничество на местни и чуждестранни физически и юридически лица, рекламни, информационни, програмни или други услуги, както и всяка друга дейност, която не е забранена със закон.",,"{""4. Изписване на чужд език"": ""\""Sofia - Marina\"" LTD"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: София (столица), Община: Столична\nНаселено място: гр. София, п.к. 1309\nр-н Илинден\nж.к. Света Троица, бул./ул. - № -, бл. 374, вх. Г, ет. 7, ап. 83"", ""7. Управители"": ""София Симеонова Павлова, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""София Симеонова Павлова, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""10.23 €"", ""32. Внесен капитал"": ""10.23 €""}"
