UIC_Query,URL,Заглавие (Статус),Състояние към дата,ЕИК/ПИК,Фирмено дело,Фирма/Наименование,Правна форма,Държава,Област и Община,Населено място,Адрес,Предмет на дейност,Физическо лице,Other_Data
117670458,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=117670458,"""ЖУТЕ 1"" ООД",11.09.2026г.,117670458,828/2006 450,ЖУТЕ 1,Дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Русе, Община: Русе","гр. Русе, п.к. 7000",бул./ул. ИВАН ВАЗОВ № 26 Адрес на електронна поща: 082 836000,"ВНОС, ИЗНОС, РЕЕКСПОРТ; ПРОДАЖБА НА ЕДРО И ДРЕБНО НА ПРОМИШЛЕНИ СТОКИ; ПРОГРАМНИ ПРОДУКТИ И СИСТЕМИ; ФАРМАЦЕВТИЧНИ ПРОДУКТИ; ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО; ИЗДАТЕЛСКА ДЕЙНОСТ; МАРКЕТИНГ И РЕКЛАМА; ХОТЕЛИЕРСТВО И РЕСТОРАНТЬОРСТВО.",,"{""4. Изписване на чужд език"": ""JUTE 1"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: Русе, Община: Русе\nНаселено място: гр. Русе, п.к. 7000\nбул./ул. ИВАН ВАЗОВ № 26"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 9200\nКлас по НКИД: ХАЗАРТ"", ""7. Управители"": ""ТЕОДОР БОЙКОВ МИХАЙЛОВ, Държава: БЪЛГАРИЯ"", ""19. Съдружници"": ""ТЕОДОР БОЙКОВ МИХАЙЛОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 2500.00 лв.\nЖУЛИЕН СТЕФАНОВ ЖИВКОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 2500.00 лв."", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
205733460,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205733460,"""СИ О ДИ"" ЕООД",11.09.2026г.,205733460,,СИ О ДИ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1303","р-н Възраждане, бул./ул. УЛ. ЗАЙЧАР № 252, ет. 6 Телефон: 0897572138","ПРОИЗВОДСТВО, ВЪТРЕШНА И ВЪНШНА ТЪРГОВИЯ НА ЕДРО И ДРЕБНО, ПОКУПКО-ПРОДАЖБА НА СТОКИ В ПЪРВОНАЧАЛЕН И ПРЕРАБОТЕН ВИД, ПОКУПКА, ОБЗАВЕЖДАНЕ И СТРОЕЖ НА НЕДВИЖИМИ ИМОТИ С ЦЕЛ ПРОДАЖБА, ОТДАВАНЕ ПОД НАЕМ НА НЕДВИЖИМИ ИМОТИ, ТРАНСПОРТНА ДЕЙНОСТ, ДЕЙНОСТ ПО ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО, ПОСРЕДНИЧЕСТВО И АГЕНСТВО НА МЕСТНИ И ЧУЖДЕСТРАННИ ФИЗИЧЕСКИ И ЮРИДИЧЕСКИ ЛИЦА В СТРАНАТА И ЧУЖБИНА, ИНФОРМАЦИОННИ, ПРОГРАМНИ, МЕНИДЖЪРСКИ И КОНСУЛТАНТСКИ УСЛУГИ, ВЪТРЕШЕН И МЕЖДУНАРОДЕН ТУРИЗЪМ, РЕСТОРАНТЬОРСТВО,КОНСУЛТАЦИИ И ИЗГОТВЯНЕ НА ПРОЕКТИ, ПРОЕКТИРАНЕ НА ПРОМИШЛЕНИ ОБЕКТИ , КАКТО И ВСЯКА ДРУГА ДЕЙНОСТ, КОЯТО НЕ Е ЗАБРАНЕНА ОТ ЗАКОНА.",,"{""4. Изписване на чужд език"": ""COD"", ""7. Управители"": ""ДЖЕЙЛЯН ФУАТОВ ДЕМИРЕВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ДЖЕЙЛЯН ФУАТОВ ДЕМИРЕВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""51.13 €"", ""32. Внесен капитал"": ""51.13 €""}"
205733478,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205733478,"""НЕКСУС БИЛД"" ЕООД",11.09.2026г.,205733478,,НЕКСУС БИЛД,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Пловдив, Община: Пловдив","гр. Пловдив, п.к. 4002","р-н Централен, бул./ул. Нешо Бончев № 4, ет. 3, Интернет страница: nexusbuild@mail.ru","Покупко-продажба на недвижими имоти; строителна и ремонтна дейност; посредническа, комисионна и консултантска дейност; маркетингова, рекламна и издателска дейност; търговия със стоки от всякакъв вид в страната и в чужбина; търговско представителство и агентство, както и всяка друга търговска дейност, незабранена със закон, и след получаване на разрешение/лиценз за извършването й, когато такова се изисква.",,"{""4. Изписване на чужд език"": ""NEXUS BUILD LTD"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: Пловдив, Община: Пловдив\nНаселено място: гр. Пловдив, п.к. 4002\nр-н Централен\nбул./ул. Нешо Бончев № 4, ет. 3"", ""7. Управители"": ""ДАНИЕЛ КОГАН, Държава: ИЗРАЕЛ"", ""23. Едноличен собственик на капитала"": ""ДАНИЕЛ КОГАН, Държава: ИЗРАЕЛ"", ""31. Размер"": ""25.56 €"", ""32. Внесен капитал"": ""25.56 €""}"
205733485,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205733485,"""Спринг Ъф Тингс"" ЕООД",11.09.2026г.,205733485,,Спринг Ъф Тингс,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1715","р-н Младост, ж.к. Младост 4, бл. 403, вх. 5, ет. 8, ап. 22 Адрес на електронна поща: b.djenev@gmail.com","промишлен дизайн, транспортен дизайн, графичен дизайн, дизайнерски услуги, рекламни услуги, търговско представителство и посредничество, сделки с интелектуална собственост и всяка друга дейност, незабранена от закона, а когато има регистрационен или разрешителен режим - след извършване на регистрация, съответно - след получаване на съответното разрешение или лиценз.",,"{""4. Изписване на чужд език"": ""Spring of Things Ltd"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: Благоевград, Община: Банско\nНаселено място: гр. Банско, п.к. 2770\nбул./ул. ул. \""Глазне\"" № 4, вх. А, ет. 2, ап. 23"", ""7. Управители"": ""Божидар Божидаров Дженев, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""Божидар Божидаров Дженев, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""260.00 €"", ""32. Внесен капитал"": ""260.00 €""}"
205264212,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205264212,"""ЕС ЕМ ЕС БЪМП"" ЕООД",11.09.2026г.,205264212,,ЕС ЕМ ЕС БЪМП,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1407","р-н Лозенец, бул./ул. бул. Черни връх № 51, офис Х","разработка и управление на интернет облачни решения; мобилни приложения, интернет търговия; разработка и поддръжка на приложен софтуер и други софтуерни услуги; счетоводни услуги; графичен дизайн; разработка и поддръжка на уебсайтове и услуги в областта на информационните технологии; сделки с интелектуална собственост; консултантска дейност; импорт и експорт на стоки в България, Европейския съюз и трети страни, както и всяка друга стопанска дейност, незабранена от закона",,"{""4. Изписване на чужд език"": ""SMS BUMP Ltd."", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: София (столица), Община: Столична\nНаселено място: гр. София, п.к. 1407\nр-н Лозенец\nбул./ул. бул. Черни връх № 51, офис Х"", ""7. Управители"": ""Томер Тагрин, Държава: ИЗРАЕЛ\nДона Лин Гершовиц, Държава: ИЗРАЕЛ\nЕВГЕНИ НИКОЛАЕВ КОЛЕВ, Държава: БЪЛГАРИЯ\nИдан Боровски, Държава: ИЗРАЕЛ\nГай Танчума, Държава: ИЗРАЕЛ"", ""11. Начин на представляване"": ""по друг начин:\nДружеството ще се представлява заедно от двама управители"", ""23. Едноличен собственик на капитала"": ""ЙОТПО ЛТД., Идентификация 514548767, Чуждестранно юридическо лице, Държава: ИЗРАЕЛ"", ""31. Размер"": ""16298532.00 €"", ""32. Внесен капитал"": ""16298532.00 €"", ""33. Непарична вноска"": ""Описание: Непаричната вноска, извършена от Йотпо Лтд., дружество с ограничена отговорност, учредено и съществуващо съгласно законите на Израел, регистрирано под № 514548767, представляваща парично вземане в размер на USD 19,129,407.46 (деветнадесет милиона сто двадесет и девет хиляди четиристотин и седем щатски долара и 46 цента), произтичащо от междуфирмен договор за услуги от 24.01.2020 г., сключен между Йотпо Лтд. и „ЕС ЕМ ЕС БЪМП“ ЕООД и съгласно фактура № 311 от 13.09.2021 г. за USD 3,151,009.71, и фактура № 2966 от 30.09.2022 г. за USD 15,978,397.75. Паричната оценка на непаричната вноска съгласно заключение на тройна оценителна експертиза, изготвена от вещи лица Венцислав Иванов, Николай Маринков и Мария Тончева, назначени съгласно акт за назначаване № 20250918165509 / 23.09.2025 г., изменен с акт № 20250918165509-3 / 15.10.2025 г., е на стойност в общ размер на 31,865,958.24 лева (тридесет и един милиона осемстотин шестдесет и пет хиляди и деветстотин петдесет и осем лева и 24 стотинки).\nСтойност: 16292805.73 €\nНомер на акт за назначаване на вещи лица: 20250918165509/15.10.2025""}"
205264221,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205264221,"""ДЕТЕЛИНА АФС-ГРУП-2018"" ЕООД - Заличен търговец/ЮЛНЦ",11.09.2026г.,,,,,,,,,,,"{""27. Заличаване на търговеца/ЮЛНЦ"": ""Заличен търговец/ЮЛНЦ""}"
207673236,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207673236,"""СИОНА 22"" ЕООД",11.09.2026г.,207673236,,СИОНА 22,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Благоевград, Община: Гърмен","с. Дъбница, п.к. 2940",бул./ул. двадесет и девета № 5,"покупка на стоки с цел продажба в първоначален или преработен вид; продажба на стоки от собствено производство; търговско представителство и посредничество; хотелиерски, туристически, рекламни, информационни и консултантски услуги; строителство на сгради, съоръжения и инсталации; лизингова дейност; внос, износ и бартер; фризьорски усулуги.",,"{""4. Изписване на чужд език"": ""SIONA 22"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: Благоевград, Община: Гърмен\nНаселено място: с. Дъбница, п.к. 2940\nбул./ул. Двадесет и девета № 5"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 96.02\nКлас по НКИД: Фризьорски и козметични услуги"", ""7. Управители"": ""МАРИН АСЕНОВ КОВАЧЕВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""МАРИН АСЕНОВ КОВАЧЕВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
207673243,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207673243,"""СЪНИ ЕЛЕКТРО"" ЕООД",11.09.2026г.,207673243,,СЪНИ ЕЛЕКТРО,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Плевен, Община: Плевен","гр. Плевен, п.к. 5800",бул./ул. ОРЯХОВО № 5 Адрес на електронна поща: suny_elektro@abv.bg,"ПРОИЗВОДСТВО НА ЕЛЕКТРОЕНЕРГИЯ ОТ ВСИЧКИ ВИДОВЕ ВЪЗОБНОВЯЕМИ ИЗТОЧНИЦИ НА ЕНЕРГИЯ, КАКТО И ВСЯКА ДРУГА ДЕЙНОСТ, НЕЗАБРАНЕНА ОТ ЗАКОН",,"{""4. Изписване на чужд език"": ""SUNY ELEKTRO"", ""7. Управители"": ""КАТЯ ГЕРГОВА ПЕТРОВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""КАТЯ ГЕРГОВА ПЕТРОВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""260.00 €"", ""32. Внесен капитал"": ""260.00 €""}"
207673250,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207673250,"""С.О. Телевизионна кула-Варна"" Сдружение",11.09.2026г.,207673250,,С.О. Телевизионна кула-Варна,Сдружение,БЪЛГАРИЯ,"Област: Варна, Община: Варна","гр. Варна, п.к. 9000","р-н Младост, ж.к. МЛАДОСТ № 139, вх. 7, ет. 6, ап. 156",,,"{""6б. Цели"": ""да допринася за развитие на инфраструктурата в селищното образувание и достъпа до него; създаване на здравословна и оптимална среда за живеене и развитие на ОБРАЗУВАНИЕТО, както и представителство пред трети физически и юридически лица във връзка с ПРЕДМЕТА НА ДЕЙНОСТ И ЦЕЛИТЕ НА СДРУЖЕНИЕТО."", ""6в. Средства за постигане на целите"": ""Иницииране на програми за строителство, озеленяване и залесяване, достъпна околна среда и др., поддържане на изградените съоръжения, закупуване на пособия и принадлежности, с цел улеснено поддържане и облагородяване на съоръженията и околната среда, представителство пред трети лица, в случай на необходимост от ремонтни дейности и/или извършването на специфични СМР."", ""6г. Предмет на допълнителна стопанска дейност"": ""Сдружението може да извършва допълнителна стопанска дейност, свързана с предмета на основната дейност и при условията на чл.3 ал.3-6 от ЗЮЛНЦ."", ""10а. Представляващи"": ""ДАНЧО ВЪЛЕВ РАДУЛОВ, Държава: БЪЛГАРИЯ, Длъжност: ПРЕДСЕДАТЕЛ"", ""12г. Органи"": ""Общо сърание\nУправителен съвет"", ""12д. Органи на управление"": ""Начин, по който се определя мандатът: съгласно устава - до 5 години/чл. 40/\nНаименование на органа на управление: УПРАВИТЕЛЕН СЪВЕТ\nДАНЧО ВЪЛЕВ РАДУЛОВ, Държава: БЪЛГАРИЯ\nНАДЕЖДА ХРИСТОВА ПЕТРОВА, Държава: БЪЛГАРИЯ\nЕМИЛ НИКОЛОВ ДОНЧЕВ, Държава: БЪЛГАРИЯ"", ""17г. Определено за извършване на дейност в частна полза"": ""Да""}"
204759833,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204759833,"""Дъ Литъл Рок"" ЕООД",11.09.2026г.,204759833,,Дъ Литъл Рок,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1324","р-н Люлин, ж.к. ЛЮЛИН 10, бул./ул. ул. МАЙСКИ ДЕН № 13, вх. А, ет. 6, ап. 32 Адрес на електронна поща: thelittlerock.design@gmail.com","ГРАФИЧЕН ДИЗАЙН, ПРОЕКТИРАНЕ НА ЕЛЕКТРИЧЕСКИ ИНСТАЛАЦИИ И СЪОРЪЖЕНИЯ, ИЗВЪРШВАНЕ НА КОНСУЛТАНТСКА ДЕЙНОСТ, КАКТО И ВСИЧКИ ДРУГИ НЕЗАБРАНЕНИ ОТ ЗАКОНА ДЕЙНОСТИ И УСЛУГИ.",,"{""4. Изписване на чужд език"": ""\""The Little Rock\"" ltd."", ""7. Управители"": ""СВЕТЛАНА МИЛЧЕВА УРУКОВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""СВЕТЛАНА МИЛЧЕВА УРУКОВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""25.56 €"", ""32. Внесен капитал"": ""25.56 €""}"
204759840,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204759840,"""С.О. ТРЕЙД"" ЕООД",11.09.2026г.,204759840,,С.О. ТРЕЙД,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Стара Загора, Община: Стара Загора","гр. Стара Загора, п.к. 6000","бул./ул. ГЛАДСТОН № 32, ап. 3","Търговско представителство на наши и чужди фирми и физически лица в страната и чужбина и посредничество,комисионни,спедиционни,превозни, складови сделки, покупка на всички видове стоки или други вещи, незабранени от закона с цел препродажба в първоначален, преработен или обработен вид. Продажба на стоки от собствено производство, сделки с интелектуална собственост, хотелиерски, туристически, рекламни, информационни, програмни, импресарски и други услуги. Покупка, строеж и обзавеждане на недвижими имоти с цел продажба,лизинг и маркетинг, консултанстки услуги, всички други дейности,незабранени със закон, указ или друг нормативен акт.",,"{""4. Изписване на чужд език"": ""S.O. TRADE LTD"", ""7. Управители"": ""СИРРИ ОЗКАЯЛАР, Държава: ТУРЦИЯ"", ""23. Едноличен собственик на капитала"": ""СИРРИ ОЗКАЯЛАР, Държава: ТУРЦИЯ"", ""31. Размер"": ""511.29 €"", ""32. Внесен капитал"": ""511.29 €""}"
204680975,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204680975,"""Биг мама 2017"" ЕООД",11.09.2026г.,204680975,,Биг мама 2017,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Бургас, Община: Бургас","гр. Бургас, п.к. 8000","бул./ул. ул. ""Иван Шишман"" № 39 Телефон: 0898382454, Адрес на електронна поща: bigmama2017@abv.bg","РЕСТОРАНТЬОРСТВО, ТЪРГОВИЯ С ХРАНИТЕЛНИ СТОКИ И ЗАКУСКИ, ИНВЕСТИЦИИ, СТРОИТЕЛСТВО, ПРЕДПРИЕМАЧЕСКА ДЕЙНОСТ, ПОКУПКА И ПРОИЗВОДСТВО НА СТОКИ И ДРУГИ ВЕЩИ С ЦЕЛ ПРОДАЖБА И ПРЕПРОДАЖБА В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД, ПРОДАЖБА НА СТОКИ ОТ СОБСТВЕНО ПРОИЗВОДСТВО, ВНОС, ИЗНОС И РЕЕКСПОРТ НА ПРОИЗВЕДЕНИ И ЗАКУПЕНИ СТОКИ И УСЛУГИ, ХОТЕЛИЕРСКИ, ТУРИСТИЧЕСКИ, РЕКЛАМНИ, ИНФОРМАЦИОННИ, ПРОГРАМНИ, РЕМОНТНИ, ИМПРЕСАРСКИ, СДЕЛКИ И УСЛУГИ И ВСЯКАКВИ ДРУГИ ДЕЙНОСТИ НЕЗАБРАНЕНИ СЪС ЗАКОН.",,"{""4. Изписване на чужд език"": ""Big mama 2017 LTD"", ""7. Управители"": ""ДИМИТЪР АНГЕЛОВ БОЖИДАРОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ДИМИТЪР АНГЕЛОВ БОЖИДАРОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""613.55 €"", ""32. Внесен капитал"": ""613.55 €""}"
202959226,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=202959226,"""УОШ ЕНД ГОУ - МЦ"" ООД",11.09.2026г.,202959226,,УОШ ЕНД ГОУ - МЦ,Дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Плевен, Община: Плевен","гр. Плевен, п.к. 5800","бул./ул. бул. ""РУСЕ"" № 10, ет. 6, ап. 32","АВТОСЕРВИЗНО ОБСЛУЖВАНЕ, ТЪРГОВИЯ С АВТОМОБИЛИ В СТРАНАТА И ЧУЖБИНА, ПРОИЗВОДСТВО И ТЪРГОВИЯ С АВТОАКСЕСОАРИ И АВТОКОЗМЕТИЧНИ ПРОДУКТИ, ПОЧИСТВАНЕ И ТЕХНИЧЕСКО ОБСЛУЖВАНЕ НА МПС, ВНОС И ПРОДАЖБА НА НОВИ И УПОТРЕБЯВАНИ АВТОМОБИЛИ, ВЪТРЕШЕН И МЕЖДУНАРОДЕН АВТОМОБИЛEН ПРЕВОЗ НА ПЪТНИЦИ И ТОВАРИ, ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО, ТЪРГОВИЯ НА ЕДРО И ДРЕБНО, КОМИСИОННА, СПЕДИЦИОННА, СКЛАДОВА ДЕЙНОСТ, ОСНОВЕН И ТЕКУЩ РЕМОНТ НА ВСИЧКИ ВИДОВЕ МПС, ПОКУПКА НА СТОКИ ИЛИ ДРУГИ ВЕЩИ С ЦЕЛ ПРЕПРОДАЖБА В ПЪРВОНАЧАЛЕН, ОБРАБОТЕН ИЛИ ПРЕРАБОТЕН ВИД.",,"{""4. Изписване на чужд език"": ""WASH AND GOO - MC LTD"", ""7. Управители"": ""МЕХМЕД ЮЗДЖАНОВ МЕХМЕДОВ, Държава: БЪЛГАРИЯ\nЦВЯТКО ЛЮДМИЛОВ ГЕТОВ, Държава: БЪЛГАРИЯ"", ""11. Начин на представляване"": ""по друг начин:\nзаедно и поотделно"", ""19. Съдружници"": ""МЕХМЕД ЮЗДЖАНОВ МЕХМЕДОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 250.00 лв.\nЦВЯТКО ЛЮДМИЛОВ ГЕТОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 250.00 лв."", ""31. Размер"": ""255.65 €"", ""32. Внесен капитал"": ""255.65 €""}"
203950159,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203950159,"""ЛУГОС"" ЕООД",11.09.2026г.,203950159,,ЛУГОС,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1700","р-н Студентски, бул./ул. ул. Проф. ""Христо Данов"" № 11, вх. Е, ап. офис 6","Търговия на едро и дребно с горива и други стоки, посредничество и търговско представителство, спедиция и транспорт в страната и чужбина, туристически услуги - хотелиерство и ресторантьорство, туроператорска дейност, турагентска дейност, маркетингови и консултантски услуги и всякакви други дейности незабранени от закона.",,"{""4. Изписване на чужд език"": ""LUGOS"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 46.49\nКлас по НКИД: Търговия на едро с други нехранителни потребителски стоки"", ""7. Управители"": ""АНДЖЕЙ РИШАРД КРАВЧИК, Държава: ПОЛША"", ""23. Едноличен собственик на капитала"": ""АНДЖЕЙ РИШАРД КРАВЧИК, Държава: ПОЛША"", ""31. Размер"": ""25.56 €"", ""32. Внесен капитал"": ""25.56 €""}"
203950166,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203950166,"""АНТЕА ТУР"" ЕООД",11.09.2026г.,203950166,,АНТЕА ТУР,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Бургас, Община: Бургас","гр. Бургас, п.к. 8000","ж.к. ""Славейков"", бл. 59, вх. 3, ет. 8, ап. десен","Туристическа, агентска и операторска дейност, Консултантска дейност, Финансови и счетоводни услуги; Предприемаческа дейност, Рекламна дейност, Представителство и посредничество на български и чуждестранни физически и юридически лица, Спедиторска и транспортна дейност, Покупка, строеж, ремонт или обзавеждане на недвижими имоти с цел продажба, Хотелиерство и ресторантьорство, Външна и вътрешна търговия на едро и дребно с всякакъв вид стоки за промишлено и лично потребление разрешени от закона, Разкриване на собствени търговски обекти, Производство на стоки с цел продажба, покупка на стоки или други вещи, с цел препродажбата им в първоначален, преработен или обработен вид, Изготвяне на инвестиционни проекти, сделки с интелектуална собственост, маркетингови и инженерингови сделки, информационни услуги, транспортни сделки, комисионни, спедиционни, складови и лизингови сделки, както и всички други сделки незабранени от закона.",,"{""4. Изписване на чужд език"": ""ANTEA TOUR LTD"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: Бургас, Община: Бургас\nНаселено място: гр. Бургас, п.к. 8000\nбул./ул. \""Александровска \"" № 147, вх. 2, ет. 3, ап. 7"", ""7. Управители"": ""ЯНКА ДИМИТРОВА АРАБАДЖИЕВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ЯНКА ДИМИТРОВА АРАБАДЖИЕВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""1022.58 €"", ""32. Внесен капитал"": ""1022.58 €""}"
203950173,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203950173,"""Идея Глас"" ЕООД",11.09.2026г.,203950173,,Идея Глас,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1632","р-н Овча купел, ж.к. Овча Купел, бл. 505, вх. А, ет. 4, ап. 12","изработване и монтаж на изделия от стъкло; интериорен дизайн; строително-монтажни и ремонтни дейности; довършителни строителни работи; покупка на стоки и други вещи с цел продажбата им в първоначален, преработен или обработен вид; търговско представителство; комисионерство; консултантска, рекламна, туристическа и туроператорска дейности; хотелиерство; ресторантьорство; външно търговска дейност; експорт; както и всякаква друга дейност, незабранена от закона.",,"{""4. Изписване на чужд език"": ""Idea Glass EOOD"", ""7. Управители"": ""МАЯ ГЕОРГИЕВА ЦЕКОВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""МАЯ ГЕОРГИЕВА ЦЕКОВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
204870367,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204870367,"""ТЕРПСИС ТЕХНОЛЪДЖИС"" ООД",11.09.2026г.,,,,,,,,,,,"{""1001. Описание на обявения акт"": ""Годишен финансов отчет\nГодина: 2017г.\nДекларация за липса на дейност\nДата на обявяване: 19.04.2018 г. 10:51:03\nГодишен финансов отчет\nГодина: 2018г.\nГодишен финансов отчет\nДата на обявяване: 09.02.2022 г. 17:07:05\nГодишен финансов отчет\nГодишен финансов отчет\nДата на обявяване: 02.03.2023 г. 13:44:28\nГодишен финансов отчет\nГодина: 2020г.\nГодишен финансов отчет\nДата на обявяване: 18.03.2024 г. 14:51:40\nГодишен финансов отчет\nГодина: 2021г.\nГодишен финансов отчет\nДата на обявяване: 07.12.2024 г. 14:06:48\nГодишен финансов отчет\nГодина: 2022г.\nГодишен финансов отчет\nДата на обявяване: 02.04.2025 г. 17:08:11\nГодишен финансов отчет\nГодина: 2023г.\nГодишен финансов отчет\nДата на обявяване: 02.04.2025 г. 17:11:14""}"
